file,duration,strategy,transforms,versions
04300921.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04300926.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04300933.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04300937.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04300938.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04300940.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301003.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301015.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301059.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301119.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301140.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301143.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301155.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301159.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301200.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301206.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301207.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301208.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301211.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301212.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301215.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301225.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301238.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301241.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301245.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301249.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301250.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301252.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301301.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301302.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301304.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301326.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301342.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301357.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301406.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301419.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301436.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301453.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301455.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301543.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301544.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301556.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301600.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301601.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301606.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301610.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301616.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301624.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301629.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301633.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301643.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301648.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301652.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301707.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301708.mseed,82.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301738.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301811.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301814.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301821.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301839.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301845.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301853.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301854.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301855.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301904.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301905.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301910.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301917.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301921.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04301934.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302004.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302009.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302021.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302026.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302042.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302044.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302045.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302047.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302056.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302111.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302114.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302134.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302142.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302210.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302224.mseed,86.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302233.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302238.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302241.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302242.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302258.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302317.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302332.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
04302343.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010034.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010041.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010053.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010101.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010106.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010110.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010115.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010122.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010125.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010137.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010146.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010151.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010152.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010156.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010242.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010247.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010310.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010342.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010420.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010428.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010443.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010455.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010512.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010513.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010516.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010534.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010544.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010551.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010612.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010616.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010623.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010629.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010635.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010636.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010639.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010648.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010757.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010801.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010807.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010815.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010826.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010846.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010859.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010906.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010908.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010938.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010946.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05010950.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011017.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011018.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011019.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011025.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011035.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011037.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011042.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011055.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011101.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011103.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011144.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011155.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011215.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011217.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011230.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011232.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011235.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011250.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011317.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011349.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011410.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011426.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011455.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011514.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011524.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011536.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011546.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011558.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011606.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011614.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011621.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011656.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011714.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011719.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011723.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011738.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011748.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011827.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011845.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011917.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011925.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011934.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05011954.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012001.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012005.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012016.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012021.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012036.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012044.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012112.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012114.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012128.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012138.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012147.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012205.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012216.mseed,85.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012218.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012219.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012222.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012223.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012234.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012257.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012303.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012310.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012312.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012331.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012337.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012339.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05012345.mseed,95.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020038.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020103.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020118.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020134.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020152.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020157.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020201.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020211.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020215.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020230.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020240.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020245.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020249.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020255.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020309.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020314.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020331.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020337.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020347.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020354.mseed,95.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020359.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020404.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020413.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020540.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020609.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020632.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020641.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020713.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020721.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020724.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020748.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020751.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020819.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020836.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020846.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05020930.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021018.mseed,88.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021136.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021150.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021206.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021209.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021547.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021637.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021719.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021727.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021732.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021741.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021821.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021828.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021842.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021852.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021941.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05021955.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022101.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022103.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022111.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022121.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022138.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022139.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022232.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022233.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022239.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022240.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022339.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05022345.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030031.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030053.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030253.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030356.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030415.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030435.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030453.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030608.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030645.mseed,77.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030734.mseed,84.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030839.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030858.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05030953.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031032.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031137.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031142.mseed,63.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031253.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031319.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031330.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031339.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031352.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031407.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031412.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031442.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031452.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031454.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031506.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031519.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031520.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031556.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031657.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031701.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031703.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031704.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031716.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031719.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031730.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031734.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031814.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031821.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05031853.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05032018.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05032036.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05032345.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05032358.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05040309.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05040852.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05040931.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05040941.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041041.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041623.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041738.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041754.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041826.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041911.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041936.mseed,87.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05041955.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042005.mseed,80.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042018.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042045.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042052.mseed,83.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042204.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042225.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042238.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042240.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042307.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042308.mseed,79.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042321.mseed,78.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05042331.mseed,81.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05050206.mseed,74.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05050354.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05050724.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05050725.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05050815.mseed,71.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05051535.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05052013.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05052035.mseed,75.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05060123.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05060139.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05060353.mseed,68.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05062054.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05062108.mseed,67.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05062133.mseed,65.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070202.mseed,73.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070209.mseed,66.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070237.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070247.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070411.mseed,64.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070420.mseed,69.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070456.mseed,76.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070637.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070718.mseed,72.01,range_based,"['time_shift', 'amplitude', 'noise']",2
05070805.mseed,70.01,range_based,"['time_shift', 'amplitude', 'noise']",2
